LSOA code,Rank,Country
E01014359,5879,England
E01014360,17246,England
E01014361,1709,England
E01014362,21741,England
E01014363,17610,England
E01014364,8021,England
E01014365,14089,England
E01014366,1479,England
E01014367,953,England
E01014368,2444,England
E01014369,13048,England
E01014370,12188,England
E01014371,16329,England
E01014372,19305,England
E01014373,23644,England
E01014374,27670,England
E01014375,22770,England
E01014376,32269,England
E01014377,30918,England
E01014379,19296,England
E01014380,32636,England
E01014381,32511,England
E01014382,28239,England
E01014383,26882,England
E01014384,30916,England
E01014385,21955,England
E01014386,24815,England
E01014387,28318,England
E01014388,32497,England
E01014389,29674,England
E01014390,3758,England
E01014391,26359,England
E01014392,17767,England
E01014393,32656,England
E01014394,23077,England
E01014395,31480,England
E01014396,26401,England
E01014397,32768,England
E01014398,24832,England
E01014399,18853,England
E01014400,25118,England
E01014401,12117,England
E01014402,18396,England
E01014403,18364,England
E01014404,9638,England
E01014405,31930,England
E01014407,9836,England
E01014409,18201,England
E01014410,32506,England
E01014411,30867,England
E01014412,31817,England
E01014413,31003,England
E01014414,17804,England
E01014415,32604,England
E01014416,27788,England
E01014417,30880,England
E01014418,25502,England
E01014419,25898,England
E01014420,22496,England
E01014421,29959,England
E01014422,31159,England
E01014423,24284,England
E01014424,30929,England
E01014425,24869,England
E01014426,12047,England
E01014427,25880,England
E01014428,31452,England
E01014429,30814,England
E01014430,27960,England
E01014431,16051,England
E01014432,19118,England
E01014433,16272,England
E01014434,30206,England
E01014435,31764,England
E01014436,29433,England
E01014437,12016,England
E01014438,14778,England
E01014439,17055,England
E01014440,28479,England
E01014441,26434,England
E01014442,24837,England
E01014443,25887,England
E01014444,25215,England
E01014445,9106,England
E01014446,20141,England
E01014447,16539,England
E01014448,10098,England
E01014449,25490,England
E01014450,12365,England
E01014451,15177,England
E01014452,24946,England
E01014453,32115,England
E01014454,32555,England
E01014455,15206,England
E01014456,25357,England
E01014457,31101,England
E01014458,3278,England
E01014459,18715,England
E01014460,32180,England
E01014461,9117,England
E01014462,4576,England
E01014463,3120,England
E01014464,3774,England
E01014465,29295,England
E01014466,16412,England
E01014467,28411,England
E01014468,29581,England
E01014469,11976,England
E01014470,27412,England
E01014471,19636,England
E01014472,22355,England
E01014473,29622,England
E01014474,17849,England
E01014475,25042,England
E01014476,31182,England
E01014477,32001,England
E01014478,12295,England
E01014479,31271,England
E01014480,19081,England
E01014481,28870,England
E01014482,31537,England
E01014483,26007,England
E01014484,26970,England
E01014485,12992,England
E01014486,3573,England
E01014487,17138,England
E01014488,11617,England
E01014489,5787,England
E01014491,21380,England
E01014492,5144,England
E01014493,5986,England
E01014494,18309,England
E01014495,12862,England
E01014496,11235,England
E01014497,3871,England
E01014498,7473,England
E01014499,6363,England
E01014500,13997,England
E01014501,7041,England
E01014502,7668,England
E01014504,21462,England
E01014505,22238,England
E01014506,24197,England
E01014507,25753,England
E01014508,18629,England
E01014509,26948,England
E01014510,26251,England
E01014511,24538,England
E01014512,21945,England
E01014513,29628,England
E01014514,23611,England
E01014515,4064,England
E01014516,890,England
E01014517,2813,England
E01014518,14514,England
E01014519,9977,England
E01014520,19975,England
E01014521,10716,England
E01014522,4031,England
E01014523,9490,England
E01014524,16362,England
E01014525,22495,England
E01014526,4726,England
E01014527,11984,England
E01014528,21215,England
E01014529,6232,England
E01014530,16297,England
E01014531,18045,England
E01014532,15583,England
E01014533,16071,England
E01014534,14604,England
E01014535,20248,England
E01014536,3177,England
E01014537,14247,England
E01014538,22489,England
E01014539,21001,England
E01014540,12154,England
E01014542,18266,England
E01014544,28589,England
E01014545,27222,England
E01014546,25141,England
E01014547,28155,England
E01014548,15891,England
E01014549,15519,England
E01014550,27713,England
E01014551,20720,England
E01014552,27927,England
E01014553,27302,England
E01014554,24154,England
E01014555,18589,England
E01014556,27986,England
E01014557,25672,England
E01014558,18383,England
E01014559,26995,England
E01014560,25109,England
E01014561,25365,England
E01014562,22212,England
E01014563,18928,England
E01014564,9374,England
E01014565,6176,England
E01014566,8649,England
E01014567,10881,England
E01014568,4274,England
E01014569,8449,England
E01014570,11159,England
E01014571,9293,England
E01014572,8195,England
E01014573,13598,England
E01014574,3724,England
E01014575,5852,England
E01014576,12202,England
E01014577,22778,England
E01014578,5459,England
E01014579,6107,England
E01014580,379,England
E01014581,477,England
E01014582,1426,England
E01014583,573,England
E01014584,2625,England
E01014585,416,England
E01014586,10297,England
E01014587,11704,England
E01014588,8149,England
E01014589,979,England
E01014590,9254,England
E01014591,17176,England
E01014592,11699,England
E01014593,334,England
E01014594,359,England
E01014595,2108,England
E01014596,1470,England
E01014597,483,England
E01014598,22534,England
E01014599,20116,England
E01014600,7965,England
E01014601,7858,England
E01014602,4647,England
E01014603,10076,England
E01014605,1697,England
E01014607,11390,England
E01014608,3118,England
E01014609,6571,England
E01014610,3439,England
E01014611,21270,England
E01014612,9132,England
E01014613,15211,England
E01014614,16919,England
E01014615,31994,England
E01014616,29738,England
E01014617,30147,England
E01014618,31777,England
E01014619,28213,England
E01014620,30412,England
E01014621,24190,England
E01014622,10326,England
E01014623,11989,England
E01014624,6982,England
E01014626,6515,England
E01014627,13524,England
E01014629,4638,England
E01014630,6276,England
E01014631,16300,England
E01014632,11439,England
E01014633,14739,England
E01014634,23040,England
E01014635,20291,England
E01014636,4934,England
E01014637,23494,England
E01014638,1587,England
E01014639,1445,England
E01014640,3934,England
E01014641,16327,England
E01014642,17299,England
E01014643,4593,England
E01014644,9056,England
E01014645,11053,England
E01014646,9416,England
E01014647,2467,England
E01014648,21206,England
E01014649,22285,England
E01014650,10224,England
E01014651,22686,England
E01014653,743,England
E01014654,1881,England
E01014655,2334,England
E01014658,1634,England
E01014659,6246,England
E01014660,4499,England
E01014661,6222,England
E01014662,12497,England
E01014663,3249,England
E01014664,6979,England
E01014665,13351,England
E01014666,30477,England
E01014667,30062,England
E01014668,27824,England
E01014669,26645,England
E01014670,21086,England
E01014671,16268,England
E01014672,24618,England
E01014673,8667,England
E01014674,8933,England
E01014675,13783,England
E01014676,11238,England
E01014677,19709,England
E01014678,13932,England
E01014679,16600,England
E01014680,19981,England
E01014681,11208,England
E01014682,7789,England
E01014683,6245,England
E01014684,7821,England
E01014685,4560,England
E01014686,10698,England
E01014687,8389,England
E01014688,2480,England
E01014689,613,England
E01014690,7419,England
E01014691,5368,England
E01014692,4677,England
E01014693,23312,England
E01014694,4996,England
E01014695,8839,England
E01014696,26803,England
E01014698,22763,England
E01014699,10787,England
E01014700,25217,England
E01014701,19457,England
E01014702,20740,England
E01014703,2246,England
E01014704,11746,England
E01014705,23920,England
E01014706,2676,England
E01014707,14910,England
E01014708,15316,England
E01014709,22851,England
E01014710,29847,England
E01014711,30805,England
E01014712,22463,England
E01014713,30769,England
E01014714,30599,England
E01014715,31914,England
E01014716,31522,England
E01014717,31704,England
E01014718,30787,England
E01014719,26487,England
E01014720,14010,England
E01014721,24058,England
E01014722,22322,England
E01014723,23169,England
E01014725,27319,England
E01014726,91,England
E01014727,226,England
E01014729,2892,England
E01014730,8845,England
E01014731,11426,England
E01014732,16246,England
E01014733,18856,England
E01014734,20081,England
E01014735,20265,England
E01014736,9837,England
E01014737,32773,England
E01014738,27044,England
E01014739,25523,England
E01014740,23057,England
E01014741,27133,England
E01014742,32672,England
E01014744,20039,England
E01014745,24539,England
E01014746,12966,England
E01014747,24285,England
E01014748,28487,England
E01014749,31684,England
E01014750,19067,England
E01014751,15437,England
E01014752,28890,England
E01014753,14293,England
E01014754,26176,England
E01014755,27199,England
E01014756,20504,England
E01014757,27863,England
E01014758,26010,England
E01014759,32501,England
E01014760,22806,England
E01014761,29882,England
E01014762,29114,England
E01014763,22434,England
E01014764,19633,England
E01014765,26336,England
E01014766,24858,England
E01014767,32306,England
E01014769,19039,England
E01014770,21875,England
E01014771,25316,England
E01014772,18857,England
E01014773,23422,England
E01014774,10808,England
E01014775,31417,England
E01014776,32076,England
E01014777,29776,England
E01014778,32531,England
E01014779,27099,England
E01014780,18838,England
E01014781,16523,England
E01014782,30507,England
E01014783,20347,England
E01014784,27667,England
E01014785,29037,England
E01014786,12371,England
E01014787,27410,England
E01014789,29352,England
E01014790,29701,England
E01014792,29374,England
E01014793,30524,England
E01014794,27482,England
E01014795,14677,England
E01014796,27474,England
E01014797,25737,England
E01014798,32339,England
E01014799,3493,England
E01014800,545,England
E01014801,1069,England
E01014802,4656,England
E01014803,22490,England
E01014804,15641,England
E01014805,22340,England
